heart_rate_max,heart_rate_avg,heart_rate_rest,daily_water,carbs_amount,protein_amount,fat_amount,sugar_content,sodium_content_mg,cholesterol_content,portion_size,prep_time,recipe_rating,lean_body_mass
162.0763,134.7362,62.0095,3.4877,304.0618,121.2404,81.8464,46.7722,871.1311,258.1335,299.9266,22.1088,2.1619,53.9559
172.1262,132.3862,61.791,3.1105,274.7375,109.2369,72.8655,35.5219,958.643,200.9291,397.2941,44.5921,4.4254,50.2899
167.9419,159.8336,67.0366,2.487,219.5291,87.5326,58.5081,25.5343,2345.2334,54.7669,371.4473,21.5805,2.4972,70.1835
174.2734,155.7035,67.0022,2.2817,197.6802,79.553,53.1067,42.804,2074.7306,254.7602,465.546,36.0155,3.9691,87.2217
177.9463,136.7313,58.8415,2.3892,232.0104,92.1988,61.1494,39.2323,277.5595,127.9935,450.4408,104.8973,4.3172,58.8885
180.8595,151.2757,72.6219,3.5912,205.6749,82.6591,55.0725,16.2963,681.6744,126.3726,306.5472,119.623,4.2279,53.0244
191.0075,156.3204,73.6886,3.4185,306.4152,122.1765,82.3303,46.9848,2001.5517,252.1215,162.1755,62.9403,2.7865,73.8631
176.9421,122.9437,72.1462,2.1219,331.7995,133.5392,88.3006,39.0661,884.0599,269.5502,246.0598,113.8566,2.0337,66.0836
176.9417,138.0128,50.0684,3.5086,163.3715,65.0405,43.0832,49.4705,1515.1057,150.7454,436.9045,44.917,4.4507,63.865
192.1324,132.9473,50.106,2.3954,283.101,112.3572,75.3037,9.2671,421.0929,3.9118,459.9824,104.5296,1.8681,44.7632
169.898,165.8172,52.0692,3.5039,198.9804,79.0199,52.7035,39.8207,1483.6379,2.4941,387.8753,86.0688,4.7449,37.7891
187.0346,161.0736,70.2292,2.5232,299.7833,119.6626,80.2608,20.8776,939.3786,7.3904,328.0748,62.8099,1.3704,52.4696
167.9601,159.6615,67.0462,2.4814,219.0678,87.6297,58.4452,25.2894,2349.5239,54.0985,372.1516,20.7797,2.4881,69.0724
174.5132,150.2471,70.8719,2.7151,231.5334,92.7442,61.5031,30.6084,278.2317,267.1175,268.7527,22.1704,1.9737,39.0856
187.1075,161.2915,70.2549,2.5205,298.466,119.6558,80.4148,20.5132,925.7898,8.2035,326.8743,61.5081,1.3478,72.9751
170.062,121.8659,57.0484,2.6932,205.6491,83.2977,55.4429,8.3777,1487.9754,268.9687,282.6887,89.3213,3.0057,44.5983
179.4166,131.7211,73.0679,1.9014,214.7463,85.2395,57.0297,12.4335,694.461,301.6215,108.8294,12.3945,1.9006,55.2182
165.4679,157.3637,64.8909,2.6162,195.022,78.7063,51.7721,25.0933,1831.2013,154.6042,224.9819,91.5674,2.8227,39.2386
191.011,155.9027,73.6728,3.421,305.3768,121.9395,82.2089,46.8043,2010.8087,253.0884,160.9119,62.4695,2.7754,76.0023
180.5416,161.9356,61.944,2.415,273.7325,109.2399,72.4809,17.8954,65.0536,180.1121,215.9605,85.3763,4.3538,37.939
169.0448,125.4411,58.035,3.4231,239.5487,96.2738,65.0522,32.3032,97.8711,144.3883,186.0877,86.8816,3.6342,66.9198
167.2526,159.7439,62.1375,2.9148,296.8871,118.3511,79.0158,4.0222,2342.8952,119.9228,379.8389,28.8843,2.4691,72.46
184.2638,160.9486,58.8875,2.2154,240.0832,94.2314,64.2955,47.5982,1964.5264,166.6684,308.5852,88.41,4.1774,78.4913
195.9014,139.9778,60.6828,2.7034,214.1104,86.4073,57.2887,41.9597,604.3102,262.4651,396.3193,14.5806,4.7887,57.471
171.9017,132.0257,56.0315,1.9934,291.3202,116.0419,77.5983,22.8302,787.6064,87.3222,391.6485,35.3491,4.7966,77.26
176.9561,123.06,71.8685,3.4986,169.8636,66.4661,44.6846,25.7628,1694.9899,99.7805,455.296,28.3738,4.8742,67.8097
165.4732,156.5741,65.8141,2.6293,232.4687,92.4635,61.3564,15.6703,193.9181,144.2198,132.0911,109.9907,3.1821,88.9516
161.093,143.1141,57.9072,3.4917,258.8329,102.5353,68.5765,9.8658,1346.8895,171.2928,271.1113,119.8115,2.5432,82.1339
179.311,160.1712,59.7725,3.3359,241.7009,96.1659,64.4987,40.3864,2373.0715,151.5023,284.9954,26.7534,4.6113,54.3572
191.3151,155.183,49.9867,2.4913,203.9378,81.0029,54.6315,9.1732,130.7183,9.33,313.0185,104.1574,4.847,43.0648
176.9816,139.0879,73.9317,3.4989,267.5545,106.1769,70.5295,45.1504,620.017,84.2515,213.6553,4.1962,3.0561,56.3655
182.0487,165.2247,58.1487,1.6182,276.6989,110.7593,73.9446,47.7205,320.5921,292.4474,468.7762,80.2131,1.8032,55.7028
165.2709,147.3194,62.207,2.5129,248.4826,100.1034,66.4364,16.2118,1307.7808,53.3559,124.1313,36.0725,1.0936,83.6211
175.0469,123.6819,54.9462,1.8677,245.8449,98.0975,65.4177,42.9512,2135.5963,217.3673,398.9906,6.7989,4.7049,78.8351
167.0344,165.3096,61.8416,2.7013,301.5667,121.2266,80.5896,15.7079,73.2181,233.3602,415.6178,42.8327,3.2735,71.0805
195.0087,131.3867,59.7049,2.0327,228.9942,91.3875,60.8759,40.7219,1998.9544,273.0457,199.3879,73.6829,3.7155,86.5531
185.4933,138.3393,71.2525,2.4012,297.5274,120.0511,79.2958,30.9855,623.9233,130.9875,223.5058,42.8063,4.6623,76.5097
186.0149,128.0332,63.1455,3.4107,244.1664,97.6466,64.8724,41.3672,1907.5248,42.601,222.2829,86.3954,2.8253,61.1383
184.7629,125.2731,52.2052,2.111,215.4707,85.4714,57.3066,35.2665,1710.1114,53.0529,129.0677,96.2732,1.9932,79.3011
193.816,152.9636,70.7698,2.9027,332.3278,133.0398,88.4062,23.7252,1941.6554,117.7378,98.3135,46.7262,3.0765,53.8463
173.6367,168.8775,62.1251,3.4964,181.2403,71.7028,47.8577,30.3293,70.0911,209.5243,240.7021,116.8051,2.9211,76.7109
178.8356,148.4341,67.313,2.3865,228.928,91.4684,61.5009,32.0285,2392.497,15.826,297.7305,52.4203,1.6026,38.8645
196.0103,139.7439,60.93,2.6814,213.7762,85.9133,56.7559,42.4632,587.1926,262.3705,397.4605,14.9037,4.7695,78.0781
188.613,157.4628,69.1315,1.5094,267.3465,106.3595,71.6109,31.8296,1732.8678,284.2485,118.8799,111.4824,1.2958,52.8479
186.129,127.7054,63.2286,3.4118,244.2096,97.6116,64.9353,41.58,1899.3058,42.6811,219.6854,86.3119,2.7951,54.8451
180.654,150.8989,72.6202,3.5897,206.5223,82.5127,55.0944,16.3592,672.6444,125.8731,307.3729,119.2813,4.2447,65.5227
165.5122,157.4945,64.9614,2.6036,193.8242,78.1816,51.6883,24.9584,1827.3368,154.5569,224.1321,92.2447,2.8124,89.9637
178.9851,167.2846,60.9223,1.7864,209.0124,82.8734,55.8813,7.0467,1419.6114,110.1618,207.6778,72.3106,3.2073,43.7349
192.9786,143.2783,49.8782,2.9132,178.2561,71.31,47.9231,15.5943,2290.1008,29.6238,376.6318,86.0852,3.6905,45.3455
179.3814,131.5703,73.0535,1.9024,215.2124,85.2989,57.041,12.2713,680.5214,299.6253,107.8986,12.1548,1.9264,33.9753
184.0571,137.1423,51.012,3.5007,193.9527,79.0584,51.2159,24.2567,1191.1629,44.5776,374.7608,52.2115,1.9013,66.1557
169.8633,120.7785,58.3724,3.1981,293.5049,116.315,78.6341,18.424,2235.4694,104.6697,440.4086,69.355,1.4483,66.5806
188.2489,149.6525,67.2428,2.6989,186.4685,73.5794,49.3366,17.4364,844.1444,155.117,316.5137,11.9676,2.6614,82.8993
161.8153,153.0896,53.0738,3.497,296.3544,118.0139,79.4159,18.8843,347.5243,221.0426,116.629,14.1334,4.4169,45.5984
197.6357,156.2228,55.9276,2.2117,306.5245,122.5375,81.4381,15.4945,103.1382,30.5802,394.0117,61.8362,1.9051,52.3313
188.5717,137.1308,49.8727,3.3951,275.8692,109.5693,73.7033,12.5874,164.5394,215.8806,403.2067,5.8395,4.426,38.2582
174.2203,155.926,67.1297,2.2691,198.0995,79.5476,52.5937,42.9104,2098.9431,254.7345,464.8656,36.2333,3.9605,38.0259
166.8079,128.0684,49.9918,2.4883,191.2303,76.8188,50.5541,50.2332,761.862,291.2312,415.255,26.1426,1.6011,81.7921
172.1254,119.9495,52.2138,1.616,196.2426,79.7535,52.6683,44.3912,1612.7195,219.9882,467.7496,70.883,4.6264,89.29
199.0658,160.2052,68.0782,2.4993,194.2819,77.1598,51.1745,46.03,1519.4104,287.1044,265.5075,59.0414,2.5132,45.1887
161.7547,152.6875,52.9549,3.5032,296.28,118.4212,79.2219,18.9832,345.4737,220.7779,117.3069,14.1392,4.4603,33.4548
182.8606,135.1612,73.9193,3.5089,410.4743,164.1985,109.2178,7.4474,1521.6431,99.2527,106.9555,21.4147,3.5666,33.3549
173.1263,140.9166,54.9149,2.8014,206.0792,82.5235,55.4321,4.4928,365.4682,280.8681,160.8152,66.8096,4.1479,39.7631
181.9941,134.6669,49.8113,1.9986,255.0846,102.0126,68.3144,2.9448,1368.5499,155.6934,204.6959,22.5051,4.7091,74.8008
177.315,124.4217,60.8319,1.5721,219.4916,87.2257,57.9653,5.1329,1202.56,251.8026,366.7981,44.1634,1.134,79.9069
192.4189,133.7512,50.0168,2.4162,281.7635,111.2586,74.7449,9.9785,444.8478,2.5394,459.5006,105.5939,1.8813,48.6078
176.9518,137.9653,50.0482,3.5008,162.7643,65.1238,42.9584,49.3956,1526.5784,149.2442,438.2599,44.1177,4.4758,44.4777
166.9864,127.6417,58.7311,3.5293,315.0516,125.98,83.751,38.6588,1222.395,157.2428,407.0937,50.128,1.2146,58.3706
199.2325,129.6469,52.8476,2.3076,203.3211,82.258,54.4509,7.6476,1860.6105,284.7158,189.3524,14.4988,0.9788,46.0732
166.9018,127.9165,49.8863,2.4844,190.7968,76.8265,50.8025,50.2821,765.4825,288.9617,414.9042,26.0578,1.6154,46.256
166.1259,137.1312,52.7703,2.7367,222.6813,88.5382,59.0714,6.586,1175.6947,244.335,421.5474,120.1816,4.5204,61.9931
172.1727,120.009,52.1911,1.6153,197.6202,79.8946,52.5855,44.525,1612.6633,221.1761,467.9525,71.6427,4.6119,39.6084
177.0955,138.2102,49.991,3.5074,163.0302,65.3342,42.8907,49.5514,1515.1025,150.8219,438.4684,44.5554,4.4661,84.7653
194.9176,156.3432,61.8373,3.4786,314.3984,125.0316,84.1468,17.2022,262.4174,149.2923,120.8034,90.5781,1.0674,65.9733
193.9149,137.8262,55.1032,3.4934,162.373,63.799,42.8463,38.1314,934.7251,217.1645,213.6331,9.6085,4.1269,81.9051
176.2446,148.5466,69.8236,3.517,231.9298,93.2693,61.2244,11.6417,335.208,134.6905,394.1842,26.5737,4.0768,54.1121
167.0104,122.3029,52.2007,2.6916,295.7987,118.0445,78.2472,39.38,241.8999,143.465,368.1219,63.8975,1.529,35.9454
176.8382,123.2221,71.9233,3.4948,168.8089,66.4418,44.7926,26.0659,1681.1476,99.6276,452.8018,28.7096,4.8973,53.2408
176.5548,130.4955,61.9207,2.8996,170.4145,67.9486,46.2194,15.8893,2379.3106,35.6373,416.0678,54.2323,3.3685,52.4006
191.9421,135.0622,58.1662,2.0229,321.1525,128.55,85.5829,7.3915,2430.8246,249.6347,98.0359,49.9963,1.8996,46.6221
183.7471,157.8354,64.2039,2.7112,274.1547,109.4867,73.502,31.3684,1792.8127,43.4757,314.0553,112.9787,2.8512,74.7894
184.1102,141.2889,51.9186,2.8893,263.2006,105.4903,70.4783,2.6217,1504.0213,73.9788,489.4921,37.0575,3.1605,34.6983
192.4464,133.6791,50.0273,2.407,282.0935,111.5107,74.9775,9.8648,435.6943,3.4826,460.7548,105.9059,1.9206,37.3122
183.8811,127.8525,52.987,2.2121,202.6518,81.3348,54.4066,37.37,1826.8354,266.9568,491.7638,109.6089,2.0048,77.5711
182.4922,142.4871,53.9792,2.6058,218.2464,85.7574,57.9743,4.6035,2179.8426,115.6668,240.2467,112.226,4.842,48.136
173.963,155.9675,67.1294,2.2678,199.2804,80.0094,53.022,42.8168,2087.6309,253.656,467.1697,36.479,3.9696,56.7356
165.8168,162.7708,59.1498,1.5033,254.2886,100.9723,68.0839,13.0684,1886.9518,34.9879,428.9585,24.1684,1.9858,64.3189
193.0751,143.1297,49.9962,2.9072,178.3004,71.5207,47.9292,15.1192,2288.2094,29.3497,374.4169,85.9283,3.6829,82.1626
191.7047,120.8531,50.0228,2.7979,190.5301,76.1318,50.9085,2.615,2424.4898,108.7958,332.2632,59.9228,2.4282,37.4621
183.9976,141.07,51.772,2.8872,262.4864,105.363,70.1319,2.8603,1500.9143,74.9244,486.5691,37.0847,3.1808,34.6739
165.543,162.7899,59.0053,1.4961,253.4756,100.9646,68.1609,12.998,1879.484,34.7597,431.4437,23.6758,1.9856,63.2162
177.6994,147.0838,64.189,1.6786,248.3182,100.2695,66.4326,15.3004,415.0444,197.0249,369.7258,55.1672,2.6497,80.9865
169.7827,153.7827,58.7796,2.2917,217.197,86.6349,57.7729,2.7088,241.0553,198.1032,429.9737,115.8025,3.4542,57.2087
182.1554,164.8918,58.2299,1.6101,276.1461,110.6054,74.0949,47.9977,324.0966,292.3274,470.1552,80.3038,1.8011,73.2645
193.7917,137.8545,55.0161,3.4922,162.318,63.6212,42.8829,38.2393,924.9024,217.2409,211.8349,10.1436,4.1147,60.462
195.1001,124.375,51.6863,3.0895,168.9158,68.3162,45.6715,41.7159,2315.9072,148.5239,210.8134,8.3573,2.2043,47.6899
165.4233,157.3014,65.1867,2.6093,195.8196,78.319,51.6953,24.9193,1844.3552,155.2348,224.2674,91.8968,2.8113,36.1164
183.8156,157.6338,64.125,2.7138,274.9404,109.8832,73.1369,31.5287,1799.7979,42.8067,316.9744,111.8569,2.8708,33.6588
181.9803,134.5793,49.8247,1.9948,253.9744,101.8055,67.9479,2.8984,1385.5264,153.9485,205.6215,22.4483,4.7253,59.746
176.8844,138.6228,74.1794,3.5032,265.1868,106.8133,71.166,45.5041,595.6473,78.003,220.2132,5.7684,3.1015,35.3736
184.1318,131.6559,68.0159,2.7259,178.4167,71.1415,47.4994,7.8009,1250.9453,138.826,221.2815,16.82,1.821,39.5567
176.8329,124.8916,71.7315,2.1831,207.1704,81.8287,54.5053,8.6133,1016.1803,298.4152,348.3811,60.9433,1.1718,68.7181
181.9763,165.1142,58.1878,1.6219,275.8544,110.7321,73.948,47.8966,319.5628,293.8066,469.0143,80.4497,1.8037,44.6299
182.5197,137.8192,67.8573,3.4715,427.9317,171.345,114.0285,43.0041,892.8783,16.7847,308.7628,42.2986,1.124,47.6547
195.0397,124.2032,51.7261,3.0994,170.1054,68.3401,45.7299,41.6315,2307.4285,148.674,211.8745,8.8975,2.2214,53.9958
183.8568,128.0346,53.0592,2.2111,201.7472,81.6668,54.6073,36.9512,1834.1378,266.365,491.7185,110.1172,1.9958,86.9675
169.3561,151.2059,58.2559,2.0184,179.1352,71.8652,48.0573,28.4725,1030.7929,162.443,425.4958,116.5029,3.4766,86.281
187.0066,161.1449,70.1294,2.5108,299.3828,119.5969,80.0961,20.4569,926.5838,8.1675,326.9436,62.2533,1.3574,88.2517
180.4109,163.6377,67.3595,2.016,304.7104,122.4312,81.5217,26.1926,156.0947,281.037,336.5782,20.7115,4.5288,88.5836
191.3095,155.1376,49.9946,2.5,203.2071,80.7517,54.4228,9.6998,128.4741,10.8229,313.1734,103.7125,4.8446,44.3414
176.7861,154.107,65.2147,3.4969,172.365,69.2932,45.8061,0.6569,304.5849,186.9564,123.4901,14.6296,2.7913,84.8473
191.6374,120.5233,50.169,2.7977,189.4041,76.3181,50.7247,2.4164,2411.7027,111.3707,331.6089,59.832,2.4401,65.3231
184.2095,131.733,68.1236,2.7244,177.5798,71.9525,47.1074,7.7004,1257.8941,139.9759,220.3798,16.5925,1.8224,70.4104
168.0841,142.575,60.9627,2.6885,192.5516,76.7322,50.9927,43.198,63.4476,290.9044,351.6554,40.3664,2.8708,50.8403
181.7682,155.5434,57.1765,2.6102,302.4535,122.3441,80.8281,9.722,1468.4629,113.1097,338.627,20.9135,1.6966,42.2582
177.7806,152.5143,69.9257,3.5019,284.2744,113.2075,75.0991,20.7753,205.9488,120.8048,455.8076,37.6324,3.1171,64.5771
187.9279,156.7712,66.7461,2.6867,312.34,125.062,83.1219,26.2715,1207.8248,158.7433,457.2683,64.5018,1.5067,59.6723
193.0673,168.1114,68.9838,2.7152,218.1127,88.1865,58.5138,43.5554,505.5353,169.7814,339.9089,54.7756,2.6189,34.7179
196.1496,139.6275,60.8521,2.6792,213.921,86.4125,56.7389,42.4849,607.0959,265.0234,397.0224,15.0269,4.7592,88.7397
171.8874,132.5843,61.9587,3.1065,274.4645,109.0752,72.8046,35.8845,958.7611,199.9116,399.2596,44.9694,4.4404,34.1444
184.5195,168.2934,69.9926,3.001,233.9481,93.0708,61.9193,17.6379,2486.3151,265.6112,209.7166,19.2915,1.8234,72.6611
184.0686,140.8646,51.709,2.8872,262.2262,105.3605,70.3068,2.8682,1501.0918,74.6227,487.0501,36.101,3.1568,66.2641
162.0918,134.7802,61.9514,3.484,302.632,121.5445,81.5043,46.7248,864.376,259.1041,300.6572,22.1303,2.1636,61.0483
197.0649,157.8677,56.1651,1.7992,244.5286,96.7564,65.4468,7.0653,801.6107,246.7914,202.0311,45.0199,1.2004,33.4492
173.2337,130.6252,63.0307,1.4931,266.6305,106.1608,70.7189,11.3643,2357.7551,160.1214,225.299,45.9962,4.9986,78.2308
174.1285,149.9563,64.2336,1.9895,237.2413,95.2117,62.986,7.8618,2277.2602,38.4797,496.6719,104.2577,1.6765,82.8119
177.8239,146.9269,64.0922,1.6757,248.4635,100.0686,66.1183,15.2686,432.1142,197.0945,366.8009,54.8469,2.6503,70.5071
195.1722,124.1867,51.8482,3.0999,169.5962,68.1495,45.489,41.6704,2335.6209,148.5834,210.914,8.7736,2.1842,65.8699
194.8246,127.3395,53.9728,3.1978,413.4021,165.6927,110.6337,30.2725,679.1754,145.2851,275.4163,37.2796,3.3927,50.5626
179.3629,131.9408,73.0751,1.9001,214.5377,85.508,56.9511,12.1135,681.6038,299.9585,108.8244,12.3052,1.9189,49.2043
164.0918,149.2773,74.1443,1.4958,294.6213,118.724,78.9755,30.5121,1680.9767,149.1642,273.7231,118.6877,3.6996,85.4748
165.8932,162.6921,59.0178,1.5048,250.0551,100.7669,67.0291,12.661,1861.0737,35.2125,433.3084,22.642,2.0089,63.3077
182.4077,122.9738,53.0187,2.4257,208.5618,83.4269,54.7979,20.1028,2009.9636,223.5664,238.473,22.7678,2.1872,66.2733
170.0017,129.8227,49.8875,2.2913,205.2347,82.3154,55.1418,3.8853,2398.7612,6.0934,403.2493,101.4004,2.3064,52.5956
188.0825,156.6339,66.7501,2.6949,312.9868,124.7403,82.774,26.197,1204.7563,159.5621,457.0893,64.047,1.5366,44.8192
196.0467,139.892,60.9189,2.6712,214.6613,86.1021,56.6997,42.3139,588.6262,263.161,397.8254,14.2019,4.7543,52.6672
166.7843,159.9787,62.034,2.9048,296.0168,117.5802,78.929,4.1838,2356.1068,119.2357,379.5304,28.9294,2.4879,60.8358
177.9662,136.2937,58.9126,2.3785,230.8991,92.376,60.8762,39.0462,280.8778,127.2229,449.9639,104.7182,4.2927,33.4476
182.089,138.628,54.6165,2.305,164.3542,66.2226,44.6053,39.1038,889.7234,136.4533,430.4397,17.1949,1.5306,59.7849
161.7258,152.6479,52.9942,3.5083,297.2427,118.167,79.2752,18.8853,350.2349,218.5282,115.8031,14.2116,4.4277,67.0893
182.8776,135.0464,73.8427,3.5014,409.8833,163.5784,109.0208,7.4727,1510.0957,99.1512,109.6675,22.3003,3.5768,58.9307
195.0855,131.1879,59.8248,2.0283,228.7536,91.8346,60.5486,40.8976,1981.6971,270.974,201.8248,73.0409,3.7006,89.5188
190.9339,129.0357,71.9022,2.4872,246.8342,98.3153,66.3535,2.7052,106.9552,200.8054,145.4013,41.9543,4.8004,49.7446
183.9407,141.2646,51.7447,2.875,263.1456,105.288,70.2763,2.8261,1493.389,76.0505,488.5647,37.039,3.1393,60.3791
181.8364,134.4328,49.9399,1.9965,254.5943,102.2377,67.8662,3.0828,1381.7045,153.4175,205.1654,21.5533,4.7254,42.4546
193.8548,137.9698,54.9943,3.4854,163.6618,64.1928,42.8704,37.982,929.1073,216.4411,211.6593,10.4969,4.1183,50.3631
199.1963,132.2253,60.3268,1.979,351.0868,140.2487,92.9989,39.0289,291.0906,58.1341,388.6268,76.081,4.5647,77.8333
179.1102,160.1398,59.8099,3.328,241.1741,96.3261,64.3002,40.6016,2387.6041,151.616,284.0016,27.4119,4.6131,34.6858
184.1629,137.0665,51.0551,3.5053,193.8561,78.5999,50.9447,24.108,1196.5036,42.5824,372.5777,51.6205,1.9028,48.2419
171.8469,138.3297,53.3017,3.4914,395.3501,158.1698,105.5999,48.7374,1568.2592,237.4607,396.7947,47.8284,3.7904,48.234
184.4001,168.1167,69.9281,3.0071,232.1339,93.313,61.9501,17.5484,2474.9183,264.7056,210.3575,19.3844,1.8033,46.4686
197.9356,151.1027,49.8512,3.4065,207.4405,82.2532,54.9563,48.3767,1620.8407,115.8575,496.5124,35.4287,1.997,55.6494
174.1781,150.0503,64.221,1.9936,237.6961,94.9062,62.6946,7.9359,2277.394,39.864,495.3929,104.1939,1.68,70.6388
194.9771,156.2049,61.7381,3.4862,313.8213,124.9218,83.7963,17.4547,264.6875,149.3795,123.9063,90.6504,1.0729,65.1311
198.9762,159.8163,68.0568,2.5121,196.2939,77.2824,51.462,45.6416,1515.2245,286.1479,263.13,58.6175,2.494,41.9493
184.1843,136.881,50.9918,3.5023,193.7847,78.7781,50.8189,24.4289,1203.4326,43.2152,374.1507,52.1996,1.9079,47.4544
191.6775,120.7867,50.1747,2.8001,189.8028,76.6112,50.8853,2.3739,2428.6158,110.9461,331.3913,60.1133,2.393,67.4727
168.6921,125.162,58.0375,3.4346,240.2042,95.9687,64.7726,32.2635,90.4592,141.3428,186.515,87.2031,3.6815,79.626
181.8411,165.132,58.2335,1.6033,274.5384,111.2587,74.2969,47.8166,334.5243,293.4233,468.2031,81.0349,1.8213,67.5443
176.5373,130.5417,61.9421,2.9101,169.7116,67.7997,45.9722,15.9126,2386.2173,37.9957,414.9334,54.5749,3.3791,47.7098
184.3338,168.065,69.9095,3.0052,233.33,93.5312,61.9062,17.6322,2486.9874,265.856,211.2398,20.2894,1.8011,64.1071
168.2711,158.989,64.9931,3.5921,307.1009,123.5267,82.6615,40.7919,841.1409,25.6268,409.366,89.6515,3.1738,54.8144
184.7079,132.4745,54.0099,2.7114,369.253,147.8322,98.3636,36.0687,129.1594,244.4358,472.4021,74.334,3.9143,39.5753
176.2372,148.8089,69.9895,3.5039,229.7997,93.386,61.2585,12.0927,326.5361,136.2364,394.7184,26.1481,4.0868,65.1537
190.964,160.0233,72.2097,3.5012,249.8312,99.645,66.3278,31.4999,954.1106,196.484,415.6651,33.9114,3.8051,75.4911
169.0083,125.2751,57.9393,3.4428,240.1825,96.174,64.8561,32.5298,89.809,143.6033,186.7214,87.9891,3.6735,38.2199
188.4832,137.13,49.8841,3.3927,276.2395,109.7882,73.5997,12.4273,163.0565,216.5598,402.7972,6.3894,4.3817,42.1107
184.3706,168.1564,69.9281,2.9985,234.6015,93.5168,61.9202,17.5011,2482.9269,265.4329,209.0005,19.7109,1.7991,55.0207
181.7962,165.0911,58.1688,1.5926,274.5951,110.9852,74.2491,47.4176,323.3923,293.6729,464.6115,80.8488,1.8073,75.2481
181.2856,140.7042,72.0143,2.3725,401.9391,160.863,107.6164,37.8786,2301.9464,186.0408,287.3654,116.8103,1.5145,40.5239
182.7467,128.3418,64.1028,3.4053,284.6032,114.4445,76.3684,47.3475,797.9876,7.8331,476.9717,100.2176,2.1912,75.7419
166.3109,136.7285,52.7244,2.7336,220.4547,88.8923,59.005,7.0112,1172.2156,243.6106,420.9433,119.7932,4.5299,59.9542
184.1162,131.6376,68.0791,2.7252,177.5338,71.4441,47.3652,7.5835,1258.7538,137.5486,220.2099,16.5746,1.8199,38.2565
182.1979,141.9315,54.033,2.6101,218.0678,85.5706,58.1365,4.6403,2172.0176,116.2584,240.1575,112.4461,4.8525,51.7039
178.9558,148.4405,67.2969,2.3846,228.9089,91.9672,61.7189,32.2751,2401.6676,14.6956,298.0876,52.6202,1.6107,61.432
176.3595,144.8108,60.1517,3.4934,197.8398,80.4632,53.464,47.26,1268.279,90.1438,185.265,84.8358,2.1663,44.5582
184.1554,137.0861,50.9356,3.4923,194.4204,78.9128,50.9401,24.2178,1199.7588,41.1982,371.5638,52.3191,1.8961,79.331
186.0896,140.0376,52.8219,2.2007,288.9081,114.7928,76.7884,2.9942,450.5022,252.4952,334.1678,93.6547,3.1118,58.8381
181.9043,165.1551,58.0576,1.6266,276.1602,110.5988,73.9303,47.9293,313.8519,293.2771,470.475,80.1674,1.7821,57.0523
169.4192,151.0529,58.0878,2.0171,179.4098,72.55,47.8166,28.5384,1037.3708,160.9191,424.0123,116.8584,3.4857,47.0575
190.9994,159.9762,72.1111,3.507,250.1329,99.5514,66.2277,31.488,976.265,195.8458,418.2544,34.0017,3.7984,62.8132
162.0185,134.6844,62.0663,3.4804,303.1731,121.1958,81.6642,46.8344,868.5657,260.4252,300.4846,22.5151,2.1696,47.1223
162.8519,167.773,66.7979,2.594,209.994,84.2557,55.8779,8.2901,879.4373,93.7469,130.8335,48.126,1.3099,40.7311
160.8504,134.0869,63.2487,2.9136,285.5152,115.4219,76.9053,26.2026,2332.146,294.5387,118.0617,104.0554,1.1928,73.3501
169.8833,129.9829,49.9117,2.3116,206.4171,82.212,55.614,3.9221,2398.5202,5.4623,406.7803,101.6076,2.3093,53.7442
182.2954,137.8773,67.7558,3.4778,428.21,171.423,114.0176,43.0497,903.9807,17.2629,308.1872,42.7044,1.1209,60.8041
168.918,125.329,58.0769,3.4311,241.2129,95.9259,65.2843,32.4751,94.576,142.371,187.618,86.8492,3.6682,55.6361
171.851,132.0376,56.0471,2.0038,291.5808,115.7796,77.5738,22.9182,782.7579,86.5244,392.4843,35.5169,4.8175,85.1491
184.746,125.3347,52.2861,2.1096,215.6161,85.6156,57.3607,35.2425,1692.8173,52.2596,130.9565,96.3003,1.9783,37.6313
180.3965,127.9743,56.7941,2.0941,233.6322,93.0544,62.5391,28.0134,451.6078,272.389,371.4953,37.4986,4.9012,77.4301
162.5463,167.9795,51.0931,2.3162,269.1974,109.0729,72.1087,17.5517,387.9502,68.5016,492.5169,81.7523,2.3355,75.9166
163.9697,149.403,74.2561,1.5016,296.1076,118.6218,79.102,30.4978,1673.9487,149.2603,274.4538,118.0059,3.677,36.2045
161.0484,143.2683,57.8434,3.4861,259.8053,102.9671,68.6515,9.6631,1342.8972,171.5141,269.3745,119.0675,2.5479,35.9551
171.9825,120.3239,52.1954,1.6192,197.4587,79.6425,52.6067,44.4412,1615.5571,221.2057,467.6293,71.2397,4.6286,76.0513
177.0402,138.0539,50.0077,3.5015,162.8864,65.316,42.7653,49.5465,1515.7823,150.3563,440.0576,44.2771,4.4863,86.6497
173.1442,140.923,54.9386,2.8119,207.6556,82.5017,55.6646,4.447,371.7638,282.1465,160.1356,66.4942,4.1623,67.1631
178.9973,160.2148,59.8124,3.331,240.7716,96.1552,64.4413,40.5389,2367.0828,150.2263,284.295,26.8431,4.6206,50.9047
185.82,140.3732,52.8494,2.2073,288.2109,115.2728,76.7995,3.3622,447.4722,249.8061,331.2097,93.1025,3.0969,67.7311
176.0808,144.914,60.1495,3.4919,198.9122,80.1502,53.6648,47.5359,1277.1745,90.973,186.7482,84.4034,2.1907,58.3953
165.3488,157.4886,65.0422,2.618,196.5433,78.3436,51.398,24.6821,1826.098,154.9414,223.7816,91.0704,2.8012,62.1905
